Economy,Year,GDP (annual % growth),Individuals using the Internet (% of population),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Government Effectiveness: Estimate,Regulatory Quality: Estimate,Economic and Social Rights Performance Score,Voice and Accountability: Estimate,"Patent applications, residents",Research and development expenditure (% of GDP),Scientific and technical journal articles,Control of Corruption: Estimate,Net migration,Political Stability and Absence of Violence/Terrorism: Estimate,Rule of Law: Estimate,Score,CPI
Ireland,2018,57.23890036946584,80.70987654320987,34.571066687562464,66.87179282590375,38.7589013224822,74.67741935483872,86.90039196167486,15.865384615384611,86.6237027623975,33.48903670253419,30.180219780219787,59.59886662344293,75.82562008892367,19.924489349407864,83.28846893369224,77.80996884735202,59.593255325503975,73
Ireland,2019,50.96724904502474,80.70987654320987,34.571066687562464,67.12030466387736,59.20651068158698,71.00730371272064,86.01381198282834,14.423076923076906,86.84759916492692,30.741262465302373,31.75384615384616,60.64005948444471,73.69760353457677,19.66334367444026,81.86013294511893,75.80996884735202,59.4686774224622,74
Ireland,2020,56.27102511115285,88.42592592592592,35.465389625237336,66.89024420651583,57.57884028484227,76.41205112598905,82.17196540782679,12.980769230769226,89.4556896916886,33.35413828465239,31.30842490842491,61.5651142592012,75.831212773692,18.68741339556697,82.0276877437785,79.17445482866043,60.96078592568425,72
Italy,2012,30.513369653704054,32.561728395061714,32.71279670531533,41.8183087564268,89.72533062054934,46.3542300669507,59.6870528215019,99.03846153846148,75.15657620041753,81.95941342037565,34.72820512820513,91.52926540125924,37.71426973518637,35.29148177029278,69.46657144426743,47.07476635514018,58.23627104347365,42
Italy,2013,33.787713695284616,36.72839506172839,58.40434906598362,42.87003745131577,93.59104781281792,48.937918441874615,60.75405960306104,99.03846153846148,76.2881607213095,81.7967416944223,35.86813186813187,92.26286296336706,34.88716758479908,28.669293083426364,69.11772784705818,47.398753894081,60.857315785785225,43
Italy,2014,38.33802993299518,32.25308641975308,58.40434906598362,44.02698888428991,94.50661241098682,47.12720632988436,56.37404342686493,99.03846153846148,77.6527185259145,82.15561370730407,36.961172161172165,92.63460324257127,33.06395235032577,21.277341755818973,68.09317145525463,46.95638629283489,60.21849776199465,43
Italy,2015,40.5600851650072,36.11111111111111,57.180917342568605,42.75750065244748,96.43947100712111,47.653682288496654,58.68848379269583,99.03846153846148,78.7298417597047,82.30271974808467,36.96410256410257,93.02828760625486,33.648387908615526,20.34537988140452,65.48645827610834,42.79127725856698,60.24409103568191,44
Italy,2016,41.43803619512806,41.04938271604937,57.180917342568605,43.97329702899526,97.25330620549346,49.29701765063908,58.234305978970944,99.03846153846148,78.73891864088831,82.44775822524458,37.78168498168499,92.99619587216522,35.18637621990436,23.513559379084786,65.28319507773443,45.22118380062305,61.190425556516594,47
Italy,2017,42.358569728849645,43.82716049382716,57.180917342568605,45.18859471958056,83.7232960325534,47.7054169202678,58.02899272071176,99.03846153846148,77.39554022571178,82.20587733963947,37.8901098901099,93.27102415575813,37.803752691479545,24.25541225112621,63.55271109157831,43.74766355140187,60.72848656259518,50
Italy,2018,40.41204834366585,61.26543209876544,69.41497766119524,45.6119791017336,78.63682604272634,45.17954960438223,58.76936477322218,99.03846153846148,76.56651841094066,82.5325405925431,39.48131868131869,93.59196671636384,38.93627135706495,23.45170908764509,64.47014228423886,41.30218068535826,62.4069669246743,52
Italy,2019,39.41661970067005,51.23456790123458,69.41497766119524,46.44245745793168,83.11291963377423,46.457699330493,65.85578299010763,99.03846153846148,74.80257783425614,82.88277597655845,40.57142857142858,94.45974504535074,39.445205670982354,20.85343584680201,65.97538867219689,42.292834890965736,62.78106958832051,53
Italy,2020,16.12799799611748,55.2469135802469,69.41497766119524,45.07888380783301,90.233977619532,43.71576384662203,51.69538978411,99.03846153846148,79.32589029076276,83.77342714651734,41.89010989010989,95.93563345013364,47.15192528173149,23.563558537584218,66.47530626819754,40.24610591900312,63.18987546298821,53
Kazakhstan,2012,50.36483186173211,41.975308641975296,40.087556810445165,75.95286420282554,92.26856561546282,16.746804625684728,24.3731724009208,84.61538461538458,11.81507367401894,66.15598156016614,2.5846153846153848,17.883009581000934,7.141858449148515,17.26682019376953,44.28665604570675,9.72897196261682,31.416946114724656,28
Kazakhstan,2013,53.3706556453128,44.13580246913579,40.087556810445165,76.2065291290782,87.08036622583934,13.846622032866712,24.84912586324893,84.61538461538458,9.818159813621378,66.15598156016614,2.760439560439561,22.746678893078226,6.865020553116523,17.307983596349008,44.45146404438829,11.48909657320872,31.655380975507725,26
Kazakhstan,2014,48.861919969941766,48.30246913580246,42.44681206372533,76.26919733169765,84.43540183112911,30.240413877054173,29.086044920052263,85.09615384615381,11.59117727148952,65.68156746019687,2.64029304029304,28.343991544202595,9.815161768406924,16.870052677935295,56.49618194803054,14.819314641744544,35.18085271881559,29
Kazakhstan,2015,41.34736051099004,55.709876543209866,44.88956486217768,75.99159547924552,78.73855544252298,28.265368228849667,33.70248242394077,85.57692307692307,12.202353937853625,62.4307205790043,2.7076923076923083,31.34780662239985,8.531640614076789,17.442202936275965,54.45256276437949,17.753894080996883,35.89443127544699,28
Kazakhstan,2016,41.09687519569165,61.574074074074055,47.290697345805725,75.71249756890592,83.51983723296034,28.411442483262327,31.5093635288994,86.05769230769229,10.949744334513326,59.88582355255255,1.895970695970696,35.51435024476396,9.633399513436425,18.24786960107264,55.54853595561171,17.822429906542055,36.70072381564985,29
Kazakhstan,2017,48.61143465464337,64.35185185185185,47.290697345805725,75.82087865142017,87.2838250254324,30.733414485696898,41.34262427673739,86.53846153846152,9.742519137091158,60.51022284056438,1.4534798534798536,37.57674333156237,9.415284807471828,19.07324140407174,56.17480635060155,18.626168224299064,38.081720888980726,31
Kazakhstan,2018,48.61143465464337,68.20987654320987,47.290697345805725,75.94272425492161,87.589013224822,31.454656116859407,39.466807689914766,86.05769230769229,11.088923179328908,57.51537158923486,1.1633699633699632,39.877829819974735,19.14096361958558,17.117313593600105,54.06801076745591,18.121495327102807,39.0943886450556,31
Kazakhstan,2019,49.61337591583693,72.83950617283952,47.290697345805725,76.07121900458958,86.26653102746688,34.829580036518564,39.86188017171654,86.05769230769229,10.220568212762087,57.60640818986694,1.2102564102564104,42.85984275804674,24.907021615726627,17.76512877763628,50.89270999285832,17.919003115264797,40.20592988022731,34
Kazakhstan,2020,32.07940384494959,79.01234567901233,47.290697345805725,75.73892792491785,99.79654120040692,35.952525867315885,39.82455048839669,86.05769230769229,11.727330489243895,57.69664870759848,1.4329670329670328,45.62203106804171,22.331590279913872,16.972014496249713,48.43157721254738,19.25545171339564,41.10203145091101,38
Latvia,2012,56.63998998058739,59.259259259259245,36.749967243270746,66.08802472152544,80.67141403865716,57.94278758368837,67.96179929073602,46.15384615384613,70.88136516293001,43.02487471323337,17.172161172161175,31.832138884319733,39.5654483935013,16.747754595995577,67.96681865626545,58.10280373831776,49.29693823779836,49
Latvia,2013,43.59195942137893,62.49999999999999,36.749967243270746,66.19507597480637,80.06103763987798,59.49786975045648,68.7861631307161,47.11538461538461,70.72705818280838,44.60043588803646,15.70989010989011,32.400131740842454,41.88920891473951,16.57440547985167,71.8123386255013,57.55140186915888,49.9132981642293,53
Latvia,2014,43.58920408291064,63.42592592592592,23.9041910629366,64.20648258505503,85.6561546286877,61.6707242848448,72.81776892926025,47.59615384615381,73.11730356116306,36.59095318885893,17.934065934065938,32.03788045984932,44.36397192472246,16.966194117350057,68.89249024886007,60.93769470404985,49.87178980482327,55
Latvia,2015,47.81839814640867,68.67283950617283,23.9041910629366,64.25485512341646,90.03051881993893,64.7930614729154,69.95893734834817,49.03846153846152,73.03258600344921,39.43492707262756,15.89157509157509,34.77087719358167,45.04348312407371,16.824050647113932,67.49162226006702,57.69158878504673,50.438721219006354,56
Latvia,2016,44.73317051787839,69.59876543209876,23.9041910629366,66.96737430204743,92.98067141403864,62.11807668898357,69.76917812480558,50.4807692307692,72.90853529393966,35.764945902069826,10.49084249084249,34.222813334122065,43.966891306171526,16.718792951591276,68.34038345327693,62.71028037383178,50.16896015842187,57
Latvia,2017,46.85528210908635,70.06172839506172,18.76588059080294,66.00025599212742,96.03255340793488,59.07790626902009,72.13650220867294,51.923076923076906,71.54700311639587,35.21296503067697,12.715018315018316,36.36167604812445,46.91423617907776,17.031550661138944,67.9503378563973,61.86915887850468,50.38556381156359,58
Latvia,2018,49.136702360824096,75.46296296296293,57.303209131805374,66.40552145097666,97.35503560528988,63.17711503347535,71.81297828656754,51.44230769230768,71.38664488215183,34.749085496804184,16.457142857142863,35.2916412569587,41.21529040015659,17.23456267215699,66.36818106905454,62.56697819314642,53.686354001226846,58
Latvia,2019,40.03331454693468,79.32098765432096,54.73405389573856,66.77321923398509,99.89827060020347,65.16737674984785,73.30927642630499,50.96153846153845,73.30186681189676,34.26336845811666,16.451282051282053,36.79596099201527,46.340985990324654,17.343677245263752,67.23342306213262,64.30841121495327,54.88951187938005,56
Latvia,2020,29.65170016907759,83.64197530864197,54.73405389573856,66.49977309788707,96.94811800610388,58.24102251978088,73.24394948049525,50.96153846153845,73.70124958397628,35.547683519091834,19.261538461538464,36.28949502873367,52.28600989905203,17.36254088290239,68.20304345437565,62.53271028037384,55.20144222416216,57
Lithuania,2012,49.32005761162252,50.15432098765432,40.50196155002274,70.7799947139288,71.31230925737539,57.89409616555082,71.29658433397623,43.269230769230745,75.54083083719101,37.16977304031674,23.90915750915752,41.803686399019895,43.71801683398115,16.083460025918217,77.10267538317859,60.12461059190032,51.31900494000466,54
Lithuania,2013,48.47842695221993,52.16049382716049,39.61072159863116,68.171700901458,66.22583926754834,57.869750456482045,72.20493996142599,45.19230769230768,75.85852167861789,37.89425164571634,25.541391941391943,41.7581382907467,44.615642739297,16.40729749288932,82.00021974399824,59.66355140186916,51.79068938849289,57
Lithuania,2014,47.79109524704114,57.71604938271603,39.61072159863116,68.60805111863573,68.76907426246191,62.46804625684723,73.50525726373422,47.59615384615381,76.51205712383891,38.40607134765175,27.92673992673993,43.05016342646657,48.3795195883784,16.71458544877225,75.89133659286931,63.01246105919003,53.646152112519054,58
Lithuania,2015,45.43728473918217,56.63580246913581,37.788676705212566,70.4465400336779,69.58290946083416,67.74802191113815,75.83836247122504,50.0,76.88723487942876,36.39056665922176,28.31648351648352,43.229682284276905,49.19605156455356,16.001203345806243,76.10284019117728,64.2803738317757,54.36529424804503,59
Lithuania,2016,45.034253866867054,61.26543209876544,32.32228510943317,71.02152494842755,68.26042726347916,64.169202678028,71.50811920612207,52.40384615384613,77.67994916946537,35.764945902069826,22.426373626373632,42.37682779846946,51.81902072089706,15.436556467492832,77.8855133769159,64.85669781931465,53.59885212942751,59
Lithuania,2017,49.89442043960173,66.2037037037037,32.32228510943317,70.71217342303032,70.90539165818927,61.01947656725502,72.18005350587943,54.80769230769226,77.26846388914102,34.13828108393197,24.00586080586081,42.78162921980875,47.40918878107435,15.617829713945907,76.53683458770533,63.7601246105919,53.474949039225095,59
Lithuania,2018,50.6614064750454,69.44444444444443,32.32228510943317,69.87704066451568,75.38148524923704,64.12355447352404,70.54687986063584,56.7307692307692,74.69668088711384,34.13828108393197,25.18681318681319,42.49151905353577,45.935516344621234,17.34066186824345,75.536999395704,62.56386292834891,53.664228296977626,59
Lithuania,2019,50.05773686517628,72.37654320987653,32.32228510943317,71.24493625962256,76.60223804679552,63.40231284236154,72.19249673365272,56.7307692307692,77.51656530816011,35.21296503067697,26.830769230769235,43.935606163748446,51.53659014009675,18.33110803184238,76.6741745866066,64.52336448598132,55.34296055612061,60
Lithuania,2020,38.44874444235707,74.69135802469134,46.89915808782915,69.46180148641662,83.41810783316382,63.62142422398052,70.12692092328751,56.7307692307692,77.8009742519137,35.764945902069826,30.93040293040293,45.52942622314109,54.67688263751013,18.97759083998586,80.81909575344723,63.35514018691589,57.55381783354196,60
Luxembourg,2012,42.4742939445175,88.2716049382716,33.32451256702284,61.20007114586397,79.1454730417091,83.36275106512477,91.271075717041,69.71153846153845,97.33744818613656,37.16977304031674,33.0989010989011,22.071693680265625,92.03042420513968,18.30361901342474,92.0919628632643,89.62305295950156,67.13962172356688,80
Luxembourg,2013,46.28642995804371,91.2037037037037,50.45204286378598,61.251934485962806,82.90946083418116,82.10894704808277,91.61637528774963,69.71153846153845,96.76560467156818,37.53836872325873,33.8959706959707,25.843037565138644,92.06677665613375,18.32199177573449,92.18260726253914,90.1183800623053,69.19962694558248,80
Luxembourg,2014,44.91201703300144,92.59259259259258,50.45204286378598,62.92436097549623,85.96134282807729,82.88496652465003,87.07459715050084,69.71153846153845,94.45402559680494,38.81401308044573,33.40366300366301,27.837463018942856,90.76647744749866,18.36981705777743,93.36647805306818,93.05919003115264,69.42910431203293,82
Luxembourg,2015,44.02705241405223,95.21604938271604,50.45204286378598,68.63780604773089,79.24720244150564,84.24832623250151,87.71542338082499,69.71153846153845,94.2240779401531,38.81401308044573,34.438095238095244,26.78247115744492,90.32745169318532,18.38103706529484,94.68768884249847,91.06853582554518,69.43564591940141,85
Luxembourg,2016,50.81119669359384,97.83950617283948,50.45204286378598,69.51815300017785,83.62156663275687,83.1284236153378,89.71878305232377,69.2307692307692,92.8262382378748,39.94917634067615,34.86593406593407,27.80596518897228,90.2267833673555,18.478020005273404,94.06141844750866,87.38317757009347,69.5441949547272,81
Luxembourg,2017,41.64092930051976,96.75925925925928,50.45204286378598,72.99033712833352,90.33570701932852,82.8088861838101,88.84775710819386,69.2307692307692,93.4737224289734,40.841123673024725,34.048351648351655,27.05351165569453,87.18436285338777,18.25944023382496,91.57007086743944,86.73831775700936,69.1403793587513,82
Luxembourg,2018,42.37760661281232,96.29629629629628,29.04250153507025,74.25733193036348,99.6948118006104,85.57821059038343,90.93510856716232,69.2307692307692,94.10910411182718,40.57479709782808,32.07912087912088,28.42372213448563,90.17365286205644,18.294643007410816,92.52046365983628,88.88473520249221,68.67069457305044,81
Luxembourg,2019,45.22812950090801,96.29629629629628,41.8882777154044,71.5265275997746,92.57375381485252,84.33353621424223,88.94419212343682,69.2307692307692,92.55695742942724,37.89425164571634,32.37216117216118,29.1183085262622,90.85875674617598,18.319747774231008,92.13041806295664,88.31152647975078,68.94046221020785,80
Luxembourg,2020,37.06381113407227,98.45679012345678,54.73405389573856,75.68972424328561,92.472024415056,87.28241022519781,93.70683755366142,69.71153846153845,92.72639254485492,38.89370136845952,29.85201465201466,29.498843340489145,89.49414166270518,18.07178560809636,88.81228368950173,87.88473520249221,70.19121000551638,80
Malta,2012,48.61794727284113,51.697530864197525,0.0,27.56470034791657,87.18209562563587,70.49604382227632,77.62707646363467,99.51923076923076,82.67828507458171,14.305978360827927,21.309890109890112,9.200405549453931,59.06714018064371,17.647108323562577,84.76350052189198,75.50467289719626,52.46126677656614,57
Malta,2013,54.1013213100382,52.77777777777778,14.36157776961358,31.51196596966992,81.68870803662259,70.81862446743762,76.67516953897841,99.51923076923076,82.40900426613416,15.896748944453602,19.525274725274727,11.607411962494735,60.202455188613285,17.643602071213387,84.15096412679229,75.10903426791278,53.7419850631244,56
Malta,2014,57.456321623144845,59.259259259259245,14.36157776961358,34.60564745229654,72.9399796541201,63.88009738283628,70.07092639830773,99.51923076923076,83.24710296208889,7.1529891804139645,18.013186813186817,11.450034535552106,56.57839545873996,18.22781383763527,86.42256770861945,70.91277258566979,51.72032111857609,55
Malta,2015,62.440979397582815,63.73456790123456,10.691282599368504,35.77224014721209,59.20651068158698,57.65672550213024,72.41958564051515,99.51923076923076,83.80986959547366,12.424496101822186,18.695970695970697,13.41294225527058,57.07055171835239,18.255583356240848,84.45036532439707,68.28660436137072,51.30163852740182,60
Malta,2016,48.55557642933183,66.97530864197529,10.691282599368504,39.79264637679714,68.46388606307232,60.76080340839927,72.10539413923972,99.51923076923076,83.61925509061751,2.968758741807637,14.060073260073258,14.656498265859868,52.02315371494085,18.187982810948483,84.80195572158435,63.99065420560748,50.17246536594481,55
Malta,2017,70.83474231323189,71.4506172839506,8.335881078942435,42.634823905675205,100.0,62.21545952525867,76.08100541280407,99.51923076923076,82.8537714441318,7.1529891804139645,13.925274725274727,17.014074204490598,52.58242219177316,18.59106158101126,89.52095808383234,68.4797507788162,53.161118713903946,56
Malta,2018,56.34917652952596,72.53086419753086,8.335881078942435,46.85869400795569,95.82909460834182,61.065124771758974,77.81683568717725,99.51923076923076,80.73280687422468,0.0,14.505494505494507,17.82831953393952,48.203350018176224,18.772615327652268,90.43564247651486,65.58255451713396,51.91404308241594,54
Malta,2019,48.57311040140272,78.858024691358,16.005066374125523,49.49009360335515,94.91353001017303,57.8180158247109,65.7033534498849,99.51923076923076,80.09742519137092,7.1529891804139645,14.147985347985346,17.159986951683578,38.77687984116775,19.00690310962508,83.34889853320881,62.51713395638629,50.61186982638884,54
Malta,2020,29.929488383743504,80.55555555555554,12.170345268772175,53.49105108040314,95.11698880976611,62.988435788192334,74.1678591426616,99.51923076923076,81.25926598287495,8.743759764039638,16.662271062271067,19.72125427593417,42.48203350018176,18.06736773013638,82.93413173652695,61.33644859813084,52.12430651538334,53
Moldova,2012,36.86442482309474,0.0,28.533808798329023,100.0,92.47202441505588,15.757760194765677,32.91855907422386,12.499999999999972,46.3768115942029,35.547683519091834,7.970695970695971,6.197808745407599,15.72662956852437,11.88801871497254,56.78459594572323,23.74454828660436,26.76302218194219,36
Moldova,2013,60.995178157680506,4.166666666666657,28.533808798329023,99.11898813293638,92.47202441505588,20.328667072428487,33.854911964163506,10.09615384615384,45.21799642976006,32.20633622061544,6.467399267399268,6.897947385906306,11.82013925785073,12.14355438618144,55.52930835576553,22.27725856697819,26.47456194332545,35
Moldova,2014,50.864800551067695,49.84567901234568,23.44636759986949,96.92526858394795,92.47202441505588,19.957395009129645,36.98749455608785,8.653846153846132,47.7050618740734,32.20633622061544,6.95970695970696,6.413633621862971,9.015407846536732,12.872574374624833,51.13992199088062,26.13707165109034,28.75435831662328,35
Moldova,2015,37.4943953910702,52.932098765432094,33.62124999678856,93.1261126930538,95.11698880976611,10.791235544735247,34.00734150438624,9.615384615384585,48.01670146137787,31.74071218804556,6.74871794871795,5.259914894505641,6.412013086882357,13.417866739970716,46.552766027577874,21.85358255451713,27.80861249318367,33
Moldova,2016,49.97908447617259,56.01851851851851,33.62124999678856,92.20869675072848,98.677517802645,11.622032866707247,32.380389473029304,9.615384615384585,46.82763002632295,35.325748470415675,5.945787545787546,11.56695793639203,5.201196834540422,13.961826729423908,47.11586002307312,17.3208722741433,28.26513001981503,30
Moldova,2017,48.80080155300895,23.456790123456777,36.164970596018335,92.4716704816143,91.4547304170906,15.167376749847843,34.89703229017607,9.615384615384585,46.64306677558924,33.07893312160867,5.298168498168499,8.632591696751874,9.557898269064063,14.506768469534874,46.85491402516069,19.73208722741433,26.888110331231857,31
Moldova,2018,48.55031623771056,24.07407407407407,36.164970596018335,93.79102730970558,89.01322482197352,17.337188070602558,35.519193678840296,9.615384615384585,43.86856676046111,35.4373126058441,5.25128205128205,6.794241002879872,11.70828556248427,15.052762085350595,44.45970444432236,20.13707165109034,26.962547278137716,33
Moldova,2019,47.23952658275408,35.648148148148145,43.79613239370764,92.02933603288668,72.3296032553408,19.30310407790628,35.046351023455486,10.09615384615384,44.21953949956128,34.62978264183941,4.814652014652015,10.644101535945111,14.700371913537094,14.691758343478089,44.868977641048176,19.53582554517134,28.23938935899741,32
Moldova,2020,17.61137203331455,36.26543209876544,41.252411794477865,89.00314338385022,89.42014242115975,16.497261107729766,36.18490636471101,12.980769230769226,45.71419926779825,34.62978264183941,4.63003663003663,11.89150763734338,16.490031039400463,15.24069721126713,46.165467230676256,17.763239875389406,28.68018718969864,34
Montenegro,2012,31.51881770931179,34.10493827160493,22.064675913912748,56.31610705790243,72.73652085452704,36.40292148508826,37.59410191003546,68.74999999999997,54.01046866963178,26.20114910423844,8.70915750915751,2.5972565080898,29.27490841978692,17.472216456385024,71.89474262484205,31.98442367601246,34.89335733467868,41
Montenegro,2013,47.23126056734924,39.50617283950616,18.892796859464635,56.74846778738025,78.00213111954317,37.41631162507608,39.43569962048156,71.1538461538461,52.80929472633203,21.458967541241893,8.70915750915751,5.219584446365772,24.87066916473253,17.40945453933454,69.36768664505851,32.73520249221184,35.06091433013384,44
Montenegro,2014,42.809443296386746,45.061728395061714,22.064675913912748,57.87283840413842,83.25335447126707,41.66159464394401,41.97100727928825,74.03846153846152,52.26770748237572,15.896748944453602,8.383882783882784,5.909272803632561,30.79332233438662,17.277689576052015,61.53655990770752,34.242990654205606,36.490527839607736,42
Montenegro,2015,46.83399085728599,51.5432098765432,22.064675913912748,60.30975047416723,88.50457782299077,37.80279975654291,43.56374043426865,76.44230769230768,51.774530271398746,21.458967541241893,8.7003663003663,7.658413875818425,29.45107798998909,17.242206302278223,59.25946272592429,32.38317757009346,37.24974789130146,44
Montenegro,2016,45.7291001315048,54.320987654320994,37.92355735510607,56.44609786545784,95.32044760935918,36.84723067559343,43.80949418279101,78.84615384615381,49.723155123899424,13.408057319474263,7.249816849816851,8.730383753104604,30.60876373703196,17.21338490796789,62.887985496896114,29.59813084112149,38.19602879187366,45
Montenegro,2017,50.15567662345795,56.481481481481474,37.92355735510607,54.880223943242896,92.06510681586975,37.94887401095557,46.58744478317676,81.24999999999997,51.178481740340686,9.44914728779982,7.967765567765568,11.16924279792211,30.527669807891275,17.2362456732846,53.7878371696973,30.330218068535824,38.44615101049556,46
Montenegro,2018,51.06093055294633,56.79012345679012,37.92355735510607,52.08159832175549,89.21668362156659,35.48691418137553,48.71834753935171,83.65384615384616,49.29351608120783,2.968758741807637,12.501098901098905,9.640437532649813,32.49070216157266,17.228531918116385,56.54287754765698,33.89408099688473,38.82347985240493,45
Montenegro,2019,48.51850460266767,59.87654320987654,50.6108166573749,54.57037373188315,88.6063072227873,35.973828362751064,48.81167174765135,85.09615384615381,48.14680342500983,17.90035785978751,8.386813186813187,11.006597648868066,32.06006543441179,17.296903838925573,57.1032247431742,33.57632398753894,40.69202968336381,45
Montenegro,2020,0.0,66.2037037037037,34.75167830065797,54.80857939329864,87.89420142421159,29.48874010955569,49.720027375101104,87.01923076923075,48.6732625336601,7.1529891804139645,8.386813186813187,12.782230487027746,31.682559212549982,17.351110500244033,53.82629236938966,32.54205607476636,38.29002239438744,45
Netherlands,2012,35.89204082910639,89.81481481481481,77.00015158015893,70.68607552432672,90.03051881993893,88.71272063298844,90.82311951720276,80.76923076923075,95.99709539802124,68.87868371777704,53.895970695970696,80.75708300345904,91.36489471770922,18.62535272898633,88.12558369499533,91.52336448598132,81.44776748816817,84
Netherlands,2013,38.26589016218925,91.51234567901233,77.00015158015893,70.75555910176683,96.17939274231274,87.77845404747413,91.30218378647422,80.76923076923075,94.82617772533357,68.61474140116437,60.92307692307693,81.03620812107697,89.30399038058219,18.98383196916742,86.92523210459814,90.66978193146416,82.00169895368033,83
Netherlands,2014,42.3808629219112,87.96296296296296,77.00015158015893,69.74555379907275,97.68853353728724,88.59403530127814,91.37062153922729,80.76923076923075,94.2301291942755,68.5207432572769,61.42710622710623,81.18486034787334,87.72685327591509,20.1491699999439,84.21414052628687,95.28348909657322,82.11854039847587,83
Netherlands,2015,43.65332832362703,87.96296296296296,73.57443998838743,70.65731796715653,91.55645981688713,88.38405356055995,92.13588004728427,80.28846153846152,94.6567426099059,68.12193563067787,60.63003663003664,81.09404350275416,84.17270210564581,21.481125142353843,80.57188375542492,93.21183800623054,80.8950526666375,84
Netherlands,2016,44.41405222618824,85.95679012345678,73.57443998838743,71.6485394319302,90.64089521871811,88.13146682897138,97.64511914390592,80.28846153846152,94.03648906235816,68.50274136519656,60.76776556776557,80.97743503167261,84.87178770168619,23.80633145024207,80.14338295885294,91.30218068535824,80.97679449120322,83
Netherlands,2017,45.30878577243409,90.27777777777776,70.14898531213953,72.58357561159676,92.26856561546282,87.93974437005477,100.0,79.80769230769229,92.6870593930592,68.2796311885611,61.582417582417584,81.04667903291111,81.717513492352,23.637259961964173,80.42355655661154,88.58255451713396,80.55381944376725,82
Netherlands,2018,43.999248544054105,88.2716049382716,70.14898531213953,72.66203553636169,94.40488301119018,87.8088861838101,99.16319293224664,79.80769230769229,92.79598196726272,67.66321202097835,60.416117216117215,81.25606803670435,85.73026481362376,23.697918127605146,78.53375817172993,88.15264797507788,80.58205725564152,82
Netherlands,2019,44.10294946458764,90.43209876543207,58.15950857198645,73.62898761762756,93.38758901322488,86.51552038953135,94.04902631742677,79.32692307692304,92.30583038334694,68.21962003029756,61.75238095238097,81.3433185310982,85.12905120102904,25.227064902133485,78.06680217546558,87.84735202492212,79.34878122036308,82
Netherlands,2020,28.65276473166761,87.34567901234567,63.29781904412012,74.81818740950928,91.55645981688713,87.67194157029823,90.91022211161577,79.80769230769229,93.4071586336268,68.07978615607836,65.77875457875459,81.69689259025573,88.8314085176589,22.32353733177001,78.33049497335604,86.96261682242991,80.04434267738709,82
North Macedonia,2012,37.1988227190181,35.03086419753085,61.20909583719778,36.42418892883917,82.40081383519839,26.33901399878272,44.73962545884402,69.71153846153845,46.5553235908142,29.2375774788078,7.317216117216116,18.84717284824628,31.47283353373787,16.245028134168848,41.97659726418722,25.968847352024923,36.8130052667434,43
North Macedonia,2013,45.66898365583317,47.06790123456791,65.38654225104243,39.936766619956416,78.94201424211593,27.6080340839927,44.21700989236608,72.11538461538458,45.67486611600254,27.476793461425448,10.602197802197804,18.514844289131204,31.32462738737731,16.15989632713054,44.077899247376806,26.61370716510904,38.37656812432374,44
North Macedonia,2014,47.43189930490325,51.5432098765432,63.29781904412012,37.77313445737149,77.61953204476093,33.20754716981132,49.64225720151808,74.51923076923075,43.13333938458745,27.646740924462176,12.876190476190477,19.318005222480267,31.987360532423587,16.0312168659153,62.55012909959897,32.06853582554517,40.83244512978652,45
North Macedonia,2015,48.0,55.0925925925926,63.29781904412012,36.88563967279551,90.43743641912516,31.813755325623863,47.71977851054564,76.92307692307688,41.91703730598167,27.81393490155569,10.754578754578755,18.943589286659403,25.46629009255893,15.96964707466354,47.47019722023842,26.398753894081,39.24852485906068,42
North Macedonia,2016,45.47585947773812,57.87037037037037,63.29781904412012,33.714329408674814,86.62780260321496,31.707242848447965,48.4508181422261,79.80769230769229,40.31345496354119,27.97846319587653,10.511355311355311,17.66571563866671,24.57425687201141,15.890125271383932,45.74795363401637,23.07788161993769,38.66571574276438,37
North Macedonia,2017,41.05128686830734,61.41975308641975,74.00271816623977,35.12228610943498,82.80773143438452,32.19720024345709,50.32041311516208,82.69230769230765,43.21503131524008,28.14084969238588,8.126007326007326,18.5164294760764,23.715779760073826,15.884304892484275,48.39586881283305,24.13084112149533,40.1696742840195,35
North Macedonia,2018,45.5570167198948,68.67283950617283,76.14359522445426,36.42684858730578,85.85961342828075,34.430919050517346,52.55708330740994,85.57692307692307,46.6309642673444,28.30028700108615,8.398534798534799,17.898551146794105,21.92612063421045,15.838653486897837,49.68686480250508,24.19626168224299,41.61921554468988,37
North Macedonia,2019,48.13651449683762,72.0679012345679,78.28472919819235,42.49136857713259,90.43743641912516,28.9622641509434,50.267529397125614,87.98076923076923,46.83670690750658,28.457298439101248,8.518681318681319,18.536071739433737,20.1280724811946,15.885917768564903,55.7298247541614,24.25545171339564,42.18852510756653,35
North Macedonia,2020,26.59753271964431,72.0679012345679,78.28472919819235,41.26626339595165,91.75991861648018,33.59707851491175,50.07777017358303,89.90384615384613,49.09382469516808,28.61195672165586,8.659340659340659,17.768760301399098,19.082240429518187,15.938231053614803,58.58649673130802,30.50155763239876,43.22317556221966,35
