Economy,Year,GDP (annual % growth),Individuals using the Internet (% of population),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Government Effectiveness: Estimate,Regulatory Quality: Estimate,Economic and Social Rights Performance Score,Voice and Accountability: Estimate,"Patent applications, residents",Research and development expenditure (% of GDP),Scientific and technical journal articles,Control of Corruption: Estimate,Net migration,Political Stability and Absence of Violence/Terrorism: Estimate,Rule of Law: Estimate
Greece,2014,-0.25508788192396004,-0.9067705174835547,-0.5618278440523883,-0.7179166988712378,-1.0098184251130018,-0.5446957378345131,-0.6788571492474457,0.5958667732361571,-0.03141710960225366,0.19012792216104626,-0.5370442019025743,0.4665839789675307,-0.7316175598973204,-0.650331103011199,-0.7701443330969986,-0.3392454164806456
Greece,2015,-0.5365662625809826,-0.6512582809076551,-0.69791863249641,-0.5434659856416263,-1.308969196071112,-0.7363687489348114,-0.5887396818652754,0.5958667732361571,0.007226030913695823,0.11315290561215567,-0.40354815913740694,0.4566784729696436,-0.714684769186872,-0.6272090051865162,-0.9061520688967997,-0.4739235245275786
Greece,2016,-0.4823668487651032,-0.4880143519841637,-0.69791863249641,-0.5081557462211329,-0.9687585153736513,-0.7634625670719345,-0.9407053155070545,0.6153804825561731,0.027545980181961208,0.15742079999322825,-0.36204899279010655,0.44908058038555704,-0.7300238854775135,-0.23935306947434717,-0.7548577493463907,-0.6292190219545358
Greece,2017,-0.06727932789224357,-0.4312338549672962,-0.8340196280047413,-0.5594075527187554,-0.6402792374588668,-0.6187941799955752,-0.8193142064762772,0.6153804825561731,0.015565432058475208,0.06781724188029563,-0.20642711898773058,0.4476434208297031,-0.7076128389489788,-0.2393602591813822,-0.6855680940282147,-0.698054499400746
Greece,2018,0.09589814393205293,-0.2679899260438047,-0.7999892755955037,-0.643692231911567,-0.3821883762401006,-0.5944727525515531,-0.5747488421803723,0.6153804825561731,0.1131716623586397,0.0008176401146385017,-0.14142587373966348,0.45455120228604884,-0.6520334435582128,-0.18576099323517267,-0.3495489820522355,-0.628553944877761
Greece,2019,0.15451074157009043,-0.01957525159501302,-0.5958479893973163,-0.6130914984375757,-0.34112846650075657,-0.5241548431538106,-0.41673465279793676,0.6153804825561731,0.19409909036924528,-0.08533281350817407,-0.07653049371187005,0.4840290252044089,-0.5824097923428982,-0.05042194800761416,-0.33754829948166487,-0.5785623179401751
Greece,2020,-3.01012821250172,0.1507662394555864,-0.4937773462982226,-0.6467213507597872,-0.11236611223867116,-0.4125031088771082,-0.3903989545675309,0.6153804825561731,0.372867661388319,-0.03217801504638872,0.17384075223549003,0.5218560041679566,-0.5641821411663568,-0.2690537492360899,-0.4049807063067763,-0.43346466902376746
Croatia,2012,-1.0952201696684236,-0.9990388251359634,-0.27183493994355307,-0.45261453055157713,-0.5053681054581456,-0.06960878724403013,-0.640999583041237,0.010455493635664035,-0.12291560948652341,-0.3109122103119009,-0.6458736483439638,-0.05852667027787625,-0.6214548156281676,-0.3491974135556603,0.2974878198777006,-0.5929723212702996
Croatia,2013,-0.5081839741247282,-0.6583558430347631,-0.27183493994355307,-0.27685930628513994,-0.3469941678920914,-0.06910471620892092,-0.6193274980391322,0.010455493635664035,-0.15474628146166716,-0.2844217859942189,-0.5845776858054769,-0.08397322993008674,-0.4889806294817182,-0.3596296784635007,0.3486335860713234,-0.5565039282271383
Croatia,2014,-0.6272847725252205,-0.5235021626197054,-0.27183493994355307,-0.09782069407008401,-0.3000685567614126,-0.06797055637992507,-0.7468910363426607,0.010455493635664035,-0.1533368052118453,-0.4219691093147638,-0.6122085082969191,-0.10767327401155252,-0.3960494898767277,-0.4091092422786334,0.31491738265876756,-0.5119437640832148
Croatia,2015,0.16719864505879498,-0.43833141709440515,-1.1505917275765805,-0.06811543003662636,-0.8103845778075972,-0.34382343034347074,-0.8003854233731729,0.010455493635664035,-0.10564952542620547,-0.4246514712068669,-0.5541943675869178,-0.1005934260124355,-0.39694593173786913,-0.5124540912002721,0.26834330506345755,-0.6125920950351615
Croatia,2016,0.48105876201090275,-0.23250211540826304,-1.4209768611460796,-0.1443187739080919,-0.816250279198932,-0.38805566367430877,-0.7990137724236726,0.010455493635664035,-0.14088643167175222,-0.40878832984919106,-0.532491997430804,-0.10697767607398923,-0.440971187585035,-0.5458359009639543,0.3650630919715094,-0.3770439636773569
Croatia,2017,0.4313828616127354,-0.6299655945263304,-0.8126154141468614,-0.19316055154107226,-0.8749072931122805,-0.24540356073838662,-0.7156173946940538,-0.009058215684351995,-0.19515126728989413,-0.4849529083282356,-0.5354562235984683,-0.059669724412954775,-0.5366912574246876,-0.635081734389883,0.40463677140065313,-0.4114062793107307
Croatia,2018,0.32759029459535416,-0.04796550010344676,-0.8126154141468614,-0.09805285281392555,-0.8514444875469411,-0.2726233966342869,-0.4544550539091952,-0.009058215684351995,-0.23402932051414735,-0.5763870055016692,-0.42789715980036364,-0.025025274287580036,-0.5494406527831429,-0.4945876692182022,0.564360141804201,-0.4196088965909554
Croatia,2019,0.38156904922012563,0.22174186072666974,-0.6098214604375819,-0.1863947824348288,-1.2092522724184065,-0.34457953689613463,-0.3684525393755259,-0.02857192500436976,-0.22463281218200157,-0.35956437211150183,-0.2932365996121853,-0.02156699255878505,-0.5438627923138186,-0.4099144894665577,0.4097799210737549,-0.36773288460250714
Croatia,2020,-2.7661343119341533,0.16496136370980327,0.4717190738404147,-0.3400617605014713,-1.232715077983746,-0.38490521970487585,-0.6293405499704845,-0.009058215684351995,-0.07734254407561625,-0.5916331303369201,-0.12427570805532001,0.013812449335239885,-0.4196557922201175,-0.37621633259333376,0.2980592809524896,-0.4919914517799655
Hungary,2012,-0.843061879029864,-0.38155092007753866,-1.8062425035236087,0.10392525432834455,0.251307374024129,-0.15328457907216825,0.22080870852980639,0.3812159707159773,0.12209834527417812,0.21801908690472402,-0.09855045952880481,0.1514408390644009,-0.2985365363147923,-0.2048280962920939,0.39592199001011963,-0.07642912497506696
Hungary,2013,0.0869338642932942,-0.23959967753537198,-1.8062425035236087,-0.0016295878716778196,0.9727886451583945,-0.06532418344560142,0.10805900048088116,0.3812159707159773,0.10776867006765581,0.18377095104970118,0.03896846160676427,0.1342295245186467,-0.3033175595742131,-0.27421595888724726,0.5685032345964219,-0.10757690140402842
Hungary,2014,0.7219358515040706,-0.01957525159501302,-1.6794707647945344,-0.06031047417223443,0.949325839593055,-0.18567114307793864,-0.1004319438431657,0.3617022613959595,-0.10835102157169733,0.1098207131548184,-0.002848300401357258,0.16507891883660586,-0.4401743503751316,-0.23146596085691032,0.38749293915698085,-0.18938138184735065
Hungary,2015,0.5358649886023289,-0.2254045532811551,-1.6742957831894103,-0.07422894362445782,0.8848031242883716,-0.27791614250293417,-0.09713998156436501,0.3617022613959595,-0.10024653313522157,0.12865748843200409,-0.008141561415043637,0.15810540910722443,-0.4778249085430698,-0.21510937735219848,0.4844984566024272,-0.3303777221236459
Hungary,2016,0.19902873337611043,0.2359369849808866,-1.6742957831894103,-0.08013240882500325,0.6853692769829605,-0.3442014836198027,-0.31591830800966414,0.3421885520759435,-0.28547520363264556,0.16489386482159832,-0.1772083181921826,0.15349276248092297,-0.5241410713687081,-0.31424105795130475,0.34963364295220417,-0.29535032941349704
Hungary,2017,0.6639576490404684,0.058497931803178256,-1.6794707647945344,-0.15828146407342789,1.0079828535064101,-0.3137051859956921,-0.25254803414274984,0.3421885520759435,-0.12690912552768532,0.06598052699567321,-0.032067101196905465,0.17294598632952668,-0.5058138155409286,-0.1694978759219163,0.5679317735216329,-0.1581227592389267
Hungary,2018,1.0727012181689757,0.008814996913419713,-1.4230182740080615,-0.13419223060528296,0.7440262908963156,-0.3617179520898497,-0.3532272138360725,0.32267484275592745,-0.1850500208328374,-0.02426338058656125,0.16992373908536215,0.18179801569656007,-0.5409742574279186,-0.06891387450173234,0.48421272606503263,-0.1385029854740648
Hungary,2019,0.9268179104477614,0.3140101683790789,-1.4230182740080615,-0.23056021965613957,0.6736378742002842,-0.35251865569910557,-0.31386083158541356,0.32267484275592745,-0.3545395398739171,-0.0023768412660228415,0.13297677720983217,0.22055512517491427,-0.5655766062836879,-0.06784260815351165,0.5189289863584693,-0.20102023069091277
Hungary,2020,-1.6703131864934035,0.626302901971845,-1.474308772165356,-0.2374144301886098,0.4683383255035447,-0.24162302797506713,-0.4824367332790015,0.32267484275592745,-0.29956996613086423,-0.001309532983315432,0.25959158065720733,0.24850890741661194,-0.527328420208322,-0.24896570778019322,0.626220803150119,-0.20800353999705
Ireland,2012,-0.583649417483632,0.0655954939302872,-1.168107049932385,0.015550159172607264,0.4448755199382053,1.019310666350761,1.0188352309490858,-2.136052531566145,0.7952407109182724,-0.7693825162343553,0.22550297972906785,0.19310394419869323,0.85388927850808,-0.47585848239192774,0.7749435478639772,1.160725084005854
Ireland,2013,0.13106570251487543,0.15786380158269533,-1.106609487465181,0.08153851831503867,0.5359182668412009,0.975078433019923,1.032826070633989,-2.136052531566145,0.7825554246698756,-0.7693825162343553,0.23481911911315556,0.19769767837970958,1.0434369298138644,-0.4032280619239722,0.7177974403850691,1.1407727717026048
Ireland,2014,2.101497114310699,0.5340345943194369,-1.106609487465181,0.031193236436226755,0.6267122630695988,1.094543268340819,1.2860328359117457,-2.214107368846211,0.7893678932106811,-0.7693825162343553,0.1807219915532821,0.20612049665415708,1.089553883337027,-0.31150896927799027,0.9348097835362222,1.1977477079463277
Ireland,2015,6.315977334876148,0.5340345943194369,-1.0451221320622868,-0.010341068354880403,0.5621895477649155,0.996249416494512,1.353792392817061,-2.3702170434063428,0.8096878424789465,-0.7693825162343553,-0.17742004863273003,0.183475993930083,1.0709278135555338,-0.2185604367290168,0.7095112548006275,1.162055238159404
Ireland,2016,-0.13637323710790666,0.5340345943194369,-0.4442526702665421,0.11412918387910014,0.6560407700262861,0.755303461712283,1.2457062979964366,-2.4092444620463755,0.7584768720687518,-0.7693825162343553,-0.1800666791395731,0.2032325265026747,1.0469230926071922,-0.17836278469611838,0.6216491145518064,0.8714165556087387
Ireland,2017,2.298325112778951,0.5766199670820864,-0.4442526702665421,0.18400896577544976,0.5856523533302549,0.6767943979940151,1.034472051773389,-2.4677855900064247,0.7625878444640657,-0.8786376740037931,-0.10437304664385975,0.2139024906164543,0.9274971157729118,-0.1070696497366799,0.8496620833926495,0.7771973030656169
Ireland,2018,1.6073032734256547,0.7824492687682285,-0.4442526702665421,0.247410413200787,-2.470378071555544,0.816548092478059,1.0949618586463528,-2.5263267179664735,0.7638798643597359,-0.7868626588931614,-0.2543840637717282,0.22645207135962978,0.9327761622885221,-0.07468720925086798,0.8753778317581581,0.8118921572373784
Ireland,2019,0.9166951700556861,0.7824492687682285,-0.4442526702665421,0.26393790472666007,-1.2913720918971074,0.6645706753926154,1.055869806585594,-2.5848678459265235,0.7725716345669705,-0.9086380264592782,-0.19753444048473773,0.26506323840780704,0.8569770226964561,-0.10146167824935012,0.8010878920355776,0.7407289100224557
Ireland,2020,1.5007248841205363,1.1373273751236452,-0.4087218794037477,0.2486375379896644,-1.3852233141584782,0.8883782149811293,0.886470914322306,-2.6434089738865723,0.8738190118458415,-0.7928410628679338,-0.21362595396634404,0.29936758851876694,0.932975371590998,-0.20152083105597632,0.809802673426111,0.8604427838419515
Iceland,2012,-0.18022925134060294,1.4354249844621956,1.3451069456464293,1.2368488690975137,0.9258630340277156,0.948740721435464,0.40049498291434676,0.4592708079960414,0.9367756176712184,-1.1098459589902918,0.36535093571065863,-1.1196136116167992,1.2745197206858665,-0.3167215068783929,1.209111099434981,1.1061887637103058
Iceland,2013,0.7820930634798635,1.4567176708435203,1.3451069456464293,1.2005989395233756,-0.012649188585965575,0.9486147036766867,0.4276536717144529,0.4592708079960414,0.9326646452759045,-1.1607140457302199,0.36535093571065863,-1.16952776641028,1.3013133718688703,-0.30275190610931374,1.2692573775565315,1.0794748344598442
Iceland,2014,-0.008225411871990253,1.577376227004362,1.3451069456464293,1.149999388544165,0.21611316567611985,0.9516391298873422,0.5373857476744777,0.4592708079960414,0.8359980658089546,-0.9663973745460593,0.6234503427380005,-1.161979918470454,1.2203347904124318,-0.3065408817167789,1.2119684048089263,1.1355630012678672
Iceland,2015,0.7501526455669941,1.577376227004362,1.5071236774376204,1.2114661797708217,0.8320118117663449,0.9207647789868997,0.6033621583454422,0.43975709867602536,0.8587845985144084,-1.0750944585530535,0.8830318628491746,-1.1457124312536109,1.294241441630977,-0.3039525871841651,1.2855440181880202,1.0569730600289575
Iceland,2016,1.2651160328150697,1.577376227004362,2.1551906046023865,1.089814997997777,1.0021171521150818,0.7808850667440785,0.6099460829030439,0.43975709867602536,0.8348235022674366,-1.1345731372045382,0.8075499607940086,-1.09525858599326,1.3000185114027771,-0.2850508473890498,1.3542622124314072,0.8902604061173632
Iceland,2017,0.6834584050546294,1.5844737891314702,1.183090213855238,1.120349400402097,0.7968176034183357,0.8611583790852289,0.8257067772594423,0.43975709867602536,0.8619559200765075,-1.1220424522216665,0.779601542641745,-1.1229622127171166,1.1914494415534314,-0.2547102837011887,1.3415472035173501,0.9875833516854348
Iceland,2018,0.8749630005374034,1.6341567240212287,1.183090213855238,1.0939717450303708,0.7440262908963156,0.8765325456560615,0.8052691781118876,0.43975709867602536,0.8740539245541451,-0.9244099822137067,0.6918392750348269,-1.0587027387256078,1.202405953189604,-0.267004682731104,1.4231232719434914,1.1076297640433184
Iceland,2019,0.039767962193979274,1.6696445346567703,1.183090213855238,1.129016660172187,0.35688999906816943,0.9473545260889134,0.7432705551944737,0.43975709867602536,0.7716319837337561,-1.003004217858765,1.0511458326438499,-1.0903673065132842,1.067939674018396,-0.27856573164344534,1.744570126512349,1.1597274683906915
Iceland,2020,-2.387952040774091,1.6696445346567703,1.183090213855238,1.0928772823808313,0.1809189573281042,0.939667442803497,0.8530026311544985,0.43975709867602536,0.864892328930303,-1.0325203549259014,1.2059207846840363,-1.085247022184987,1.0642543019225923,-0.296770069856162,1.394835948741432,1.186219705282228
Italy,2012,-1.3356007759815987,-1.431990114889572,-0.5180803664201168,-1.418792891351023,0.4683383255035447,-0.35629918846242503,-0.10495839197651667,0.8495449943963707,0.31872028212432885,1.3612388339098307,-0.09008124190690679,1.4105458231540862,-0.4247356294332521,1.5008436212862915,0.15647979967349504,-0.28171624933961004
Italy,2013,-0.9750436577112803,-1.2403559374576467,0.50262606457082,-1.3488467783850053,0.6912349783742953,-0.24931011126048344,-0.05791076440865611,0.8495449943963707,0.3626489585771105,1.3540295774315612,-0.048899671220427786,1.4377502528784958,-0.5254359318348013,0.8218908271394969,0.13833591054894176,-0.2701882466755104
Italy,2014,-0.4739817995030028,-1.4461852391437884,0.50262606457082,-1.271902737568901,0.7440262908963156,-0.3242906777329867,-0.25103921809829954,0.8495449943963707,0.4156217742995823,1.3699340031612006,-0.009411944058328198,1.4515357162220313,-0.5903781644419328,0.06401661886908838,0.08504716532486002,-0.2859284041591849
Italy,2015,-0.22929833896322355,-1.26874618596608,0.4540200243270318,-1.356331134079329,0.8554746173316908,-0.3024896054645109,-0.14898838745547657,0.8495449943963707,0.45743623637763103,1.3764534223858675,-0.009306078838054484,1.4661349449526409,-0.5695607923332051,-0.03153458762656889,-0.05053197466884925,-0.43412974610054245
Italy,2016,-0.13262203085907226,-1.0416241978986136,0.4540200243270318,-1.2754735601527525,0.9024002284623762,-0.23444001572476006,-0.16901449131818116,0.8495449943963707,0.4577886054400865,1.382881211695506,0.020230317618314862,1.4649448683086186,-0.5147782341523426,0.2932891865094206,-0.06110400455244726,-0.34766972611979535
Italy,2017,-0.031256714943877974,-0.9138680796106632,0.4540200243270318,-1.19464915176101,0.12226194341474914,-0.30034730356529654,-0.1780673875848831,0.8495449943963707,0.40563798419667746,1.3721615778359737,0.02414733076844273,1.4751364871381596,-0.42154828059363825,0.3693490972330894,-0.1511091238317274,-0.40009996900555606
Italy,2018,-0.2455995367063201,-0.11184355924742116,0.9400702197006061,-1.1664916126864966,-0.17102312615202622,-0.40494204335046924,-0.14542209498677586,0.8495449943963707,0.3734549431590782,1.38663858149722,0.0816321453770755,1.4870381888156898,-0.3812083968422758,0.2869478649045169,-0.10339212408683922,-0.4871142198836156
Italy,2019,-0.3552119898891724,-0.5731850975094629,0.9400702197006061,-1.1112599420087306,0.08706773506674,-0.35201458466399627,0.16703999130939431,0.8495449943963707,0.3049778886885657,1.4021602506522872,0.12101400731890113,1.5192185228117028,-0.3630803503169722,0.02055483984228265,-0.025101956840735202,-0.4518651348145419
Italy,2020,-2.919657944147479,-0.3886484822046466,0.9400702197006061,-1.2019455694246062,0.497666832460219,-0.4655565853223584,-0.45733552090314583,0.8495449943963707,0.48057513814554015,1.4416319700262188,0.16865335644207738,1.5739497602951336,-0.08856993150523186,0.2984154476254028,0.0008995220621679417,-0.5246910747214019
Kazakhstan,2012,0.8503595007288719,-0.9990388251359634,-0.22508658540416834,0.8513548025375256,0.6149808602869291,-1.5823259636069367,-1.6620565498492663,0.2641337147958776,-2.1402284920440735,0.6608651651029459,-1.2513168430893977,-1.3205215827565826,-1.513713281417562,-0.34716991617177956,-1.1531661184743796,-1.6105402487360154
Kazakhstan,2013,1.1813482873907308,-0.8996729553564469,-0.22508658540416834,0.8682250045900225,0.31583008932882545,-1.702420887721719,-1.6410702903219119,0.2641337147958776,-2.217749685784276,0.6608651651029459,-1.2449649298729741,-1.1401592739956206,-1.5235741418901172,-0.3429495581422122,-1.1445942023525435,-1.5479121573397052
Kazakhstan,2014,0.6848651073979425,-0.7080387779245216,-0.1313551138462704,0.8723928068008948,0.16332185315409314,-1.0235632211883154,-1.4542514309999697,0.28364742411589366,-2.1489202622513077,0.6398401658073319,-1.2493054039041969,-0.9325908379370934,-1.4184912348340988,-0.3878492785760255,-0.5181299991150142,-1.4294175914942966
Kazakhstan,2015,-0.14260685925670502,-0.3673557958233218,-0.03430634638765239,0.8539306590763412,-0.16515742476068485,-1.105348746634794,-1.250698430094124,0.30316113343591145,-2.1251940787126395,0.49576971471481335,-1.2468705038379013,-0.8211985972579562,-1.4642097697523095,-0.3291884588771491,-0.6244217590257831,-1.325000490440625
Kazakhstan,2016,-0.17018925814519323,-0.0976484349932053,0.06108887665276053,0.8353690147472839,0.11053054063207943,-1.0992998942134826,-1.3473998220338959,0.32267484275592745,-2.1738210093314945,0.3829854231180312,-1.2761951698537233,-0.6666882103332556,-1.4249655371645646,-0.24658591475159558,-0.5674185168155724,-1.3225618744924503
Kazakhstan,2017,0.6572827085094541,0.030107683294745523,0.06108887665276053,0.8425769909846549,0.32756149211149516,-1.0031483442663902,-0.9138209568968483,0.3421885520759435,-2.2206860946380713,0.41065743917210984,-1.2921808181150556,-0.5902072748831572,-1.432734699961123,-0.16196306294919632,-0.5348452355525948,-1.2939635601911261
Kazakhstan,2018,0.6572827085094541,0.2075467364724539,0.06108887665276053,0.8506804366625581,0.3451585962854997,-0.9732821354361663,-0.996531509151717,0.32267484275592745,-2.1684180170405107,0.27793215665257354,-1.3026614749221543,-0.5048747316779431,-1.086309722955596,-0.3624983715704809,-0.6444228966434009,-1.3119206412640503
Kazakhstan,2019,0.7676123040634072,0.4204736002857039,0.06108887665276053,0.8592260894715872,0.26890447819813357,-0.8335284409521224,-0.979111542093063,0.32267484275592745,-2.2021279906820834,0.2819667004494141,-1.3009676313977747,-0.39429099257993827,-0.8809249321029804,-0.29607985798079833,-0.8095751472574452,-1.3191256429291127
Kazakhstan,2020,-1.16315561813077,0.7043760853700373,0.06108887665276053,0.837126788093514,1.0490427632457606,-0.7870278879632926,-0.9807575232324635,0.32267484275592745,-2.143634726314476,0.28596596358654364,-1.2929218746569717,-0.29185913941382435,-0.9726608158931156,-0.37739544454708,-0.9375824280101991,-1.2715726319397018
Lithuania,2012,0.7353133149649875,-0.6228680323992214,-0.20862259067228447,0.5073287096989765,-0.5933536263281814,0.12156015282115881,0.4069417423769981,-1.4140452867255364,0.3336372391016103,-0.6237404436929118,-0.48093563515749993,-0.4334570598233739,-0.21088444322541225,-0.46849622238804867,0.5536452466519058,0.18261839642878688
Lithuania,2013,0.6426364546996669,-0.5305997247468133,-0.2440308967633602,0.3338619073361207,-0.8866386958949568,0.12055201075094026,0.4469939501024073,-1.3359904494454706,0.3459701562875516,-0.5916331303369201,-0.42196870746503506,-0.43514614710310484,-0.17891135017803608,-0.4352941553002424,0.8083740207391386,0.16621316186833737
Lithuania,2014,0.5669503521496552,-0.27508748817091366,-0.2440308967633602,0.36288175031633224,-0.7399961611115659,0.3109648442634654,0.5043289597915203,-1.2384219028453889,0.3713407287843453,-0.5689503962584633,-0.3357944181622228,-0.38723321933127336,-0.0448434896117797,-0.4037888590727052,0.4906416631564097,0.2853728047905209
Lithuania,2015,0.30775854979453116,-0.32477042306067117,-0.31641939684923737,0.48515202207295505,-0.693070549980887,0.5296056557421095,0.6072027810040432,-1.140853356245306,0.3859053166991713,-0.6582731728312772,-0.32171434386581726,-0.3805760159765135,-0.01575893145030357,-0.47692974874014843,0.5016422888460996,0.3304871998317569
Lithuania,2016,0.2633784699829535,-0.11184355924742116,-0.5335951041711791,0.5233918837371649,-0.7693246680682466,0.3814087714199852,0.4162689688336004,-1.043284809645224,0.41667888148694876,-0.6859993217364072,-0.5345034366160049,-0.41220292032122463,0.07767023141087658,-0.5348212697862758,0.5943618482306278,0.3509937430323188
Lithuania,2017,0.7985597556162909,0.11527842882004473,-0.5335951041711791,0.5028181969614803,-0.6168164318935209,0.25098039108546283,0.4458966293428071,-0.9457162630451422,0.40070481732230095,-0.7580895624306955,-0.477442082888467,-0.3971914312051417,-0.07940630359134203,-0.5162358771007022,0.5242150013002681,0.3119758878615201
Lithuania,2018,0.883017061012842,0.26432723348932036,-0.5335951041711791,0.4472769812919261,-0.3587255706747612,0.3795185050383257,0.3738849544940407,-0.8676614257650764,0.30086691629325185,-0.7580895624306955,-0.4347783991181558,-0.4079497570753014,-0.13189795479373218,-0.33959915466388435,0.4722120434944619,0.2694109549479215
Lithuania,2019,0.8165434796915853,0.3991809139043781,-0.5335951041711791,0.538250043343033,-0.2883371539787364,0.3496522962081016,0.4464452897226072,-0.8676614257650764,0.41033623836275035,-0.7104619113453143,-0.375388010544596,-0.35439782569642625,0.06761016163584545,-0.23805173250100528,0.5313582647351317,0.3391332018298316
Lithuania,2020,-0.461790379194291,0.5056443458110031,0.04553331064445865,0.4196611459530424,0.10466483924074457,0.35872557484006823,0.35536766667578673,-0.8676614257650764,0.42137713565302165,-0.6859993217364072,-0.2272825673816545,-0.29529325932556544,0.17946618497604297,-0.1717698233449884,0.7469419551993122,0.29756588453139554
Luxembourg,2012,-0.0185136466573964,1.1302298129965374,-0.4937773462982226,-0.1297922696505691,-0.14169461919534543,1.1762027760285199,1.287678817051146,-0.34079127412463145,1.1797928144113388,-0.6237404436929118,-0.14894230437909806,-1.1651901475091806,1.5099851162123377,-0.24087009765874023,1.3332610179329087,1.2322208697591643
Luxembourg,2013,0.4012628820265063,1.265083493411595,0.18668680298619558,-0.12634305402777843,0.07533633228407029,1.1242834594122657,1.3029041425905994,-0.34079127412463145,1.1575935634766445,-0.6074050860913488,-0.1201469644646447,-1.0253351848129777,1.5112799766784308,-0.23898639441556024,1.3379755717999184,1.2498454122937013
Luxembourg,2014,0.24991825932537123,1.3289615525555705,0.18668680298619558,-0.015116905371052178,0.251307374024129,1.1564179879004812,1.1026431039635545,-0.34079127412463145,1.0678569089046521,-0.5508713074514463,-0.13793232147063045,-0.9513747330597067,1.4649638138527925,-0.2340830142176642,1.399550502608442,1.3544842057062974
Luxembourg,2015,0.15246964405234226,1.4496201087164124,0.18668680298619558,0.3648606272281254,-0.13582891780401057,1.2128739438327192,1.1308991135232607,-0.34079127412463145,1.0589302259891136,-0.5508713074514463,-0.1005618987140056,-0.9904976165565957,1.4493258836084373,-0.2329326610920581,1.4682686968518286,1.2836534970297626
Luxembourg,2016,0.899511335548158,1.5702786648772533,0.18668680298619558,0.42340885138934425,0.11639624202341428,1.1664994086026665,1.2192334346710807,-0.36030498344464923,1.0046653903709717,-0.5005633449598222,-0.08510557655404179,-0.9525427856080875,1.4457401161638717,-0.2229892962626003,1.435695415588851,1.1525224667256293
Luxembourg,2017,-0.11028028775939679,1.5205957299874957,0.18668680298619558,0.6543294152638792,0.5035325338515538,1.1532675439310485,1.180827208085072,-0.36030498344464923,1.0298010501594617,-0.46103418249275274,-0.1146419730104109,-0.98044646239802,1.3373702556170017,-0.2453996130908143,1.3061166168804272,1.1295773075768927
Luxembourg,2018,-0.029160452628352852,1.4993030436061698,-0.6638984871514819,0.7385919841001337,1.0431770618544258,1.2679437044184063,1.272864986796543,-0.36030498344464923,1.0544668845313443,-0.47283719605469227,-0.18578340103435434,-0.9296341415789318,1.443847627790351,-0.24179038015922513,1.3555479998496827,1.2059503252265527
Luxembourg,2019,0.2847272467226434,1.4993030436061698,-0.1535452716560135,0.5569775153462638,0.6325779644609403,1.216402441078484,1.185079326028523,-0.36030498344464923,0.9942117748514595,-0.5916331303369201,-0.17519687900698183,-0.9038763860210682,1.468250767343644,-0.23921646504068145,1.3352611316946703,1.1855546282054532
Luxembourg,2020,-0.6142934626487425,1.598668913385687,0.3568079438394549,0.8338544553231738,0.6267122630696054,1.3385136493337035,1.3950790863970202,-0.34079127412463145,1.0007893306839617,-0.5473396961450646,-0.26624096844238526,-0.8897647897644176,1.4196436975395332,-0.2646392691165764,1.162679887108368,1.1703687016190911
Latvia,2012,1.5413537576832794,-0.20411186689983032,-0.3576865578542009,0.19528524761918784,-0.05370909832531608,0.12357643696159594,0.25990076059056516,-1.2969630308054378,0.1527544537078038,-0.3642550941706351,-0.724319776566794,-0.8032378192193729,-0.35879735031374116,-0.4003881276451321,0.0784753629647856,0.11067922595762683
Latvia,2013,0.10455901718303813,-0.05506306223055469,-0.3576865578542009,0.2024047824303337,-0.08890330667332522,0.18797151169680454,0.29624951075232325,-1.2579356121654048,0.14676417964606087,-0.294429655608464,-0.7771465214833829,-0.7821746061617366,-0.27602588513501974,-0.4181610834357465,0.2784867391409637,0.09105945219276493
Latvia,2014,0.10425561079526485,-0.012477689467905088,-0.8680397733496693,0.07015168468851672,0.23371026985012444,0.2779481914638085,0.47401547380756337,-1.2384219028453889,0.23955469942600063,-0.6493924784237015,-0.6967948192956255,-0.7956081834054232,-0.18787576878944995,-0.3779921902309882,0.12662095851576563,0.2115492492684984
Latvia,2015,0.5699568336285002,0.22883942285377867,-0.8680397733496693,0.07336874156746583,0.48593542967754927,0.407242411969335,0.34796075154848494,-1.179880774885339,0.23626592150974957,-0.5233537521150738,-0.770582877826412,-0.6942588586254446,-0.1636718385386325,-0.39256572639101056,0.053759671480157915,0.09604753026857733
Latvia,2016,0.23022442651899058,0.2714247956164283,-0.8680397733496693,0.2537671407107385,0.6560407700262797,0.29647280200407405,0.33959368075653307,-1.12133964692529,0.23145021098952487,-0.6859993217364072,-0.9656924787908873,-0.7145830329674616,-0.20201962926523628,-0.40335747665060284,0.09790503950761434,0.27462072538265875
Latvia,2017,0.463902509902263,0.2927174819977531,-1.0721810595478567,0.1894481134883121,0.8320118117663449,0.17058106098553497,0.4439763180135066,-1.0627985189652402,0.17859485162120475,-0.7104619113453143,-0.8853407766031299,-0.63526632937039,-0.09703632686045603,-0.37129138327433264,0.077618171352602,0.24469225692778485
Latvia,2018,0.7151229989786141,0.5411321564465448,0.4588785869385486,0.21640063813050373,0.9082659298537045,0.3403269820585801,0.4297111481387034,-1.082312228285257,0.17236966485115818,-0.7310200416233918,-0.750150890313583,-0.6749470586728477,-0.3000306060833613,-0.35047718140789713,-0.004672223417025612,0.269521801127384
